city,district,front,rooms,living_rooms,bath_rooms,street_width,level,age,kitchen,garage,elevator,area,dimension_1,dimension_2,price
الرياض,حي طويق,غربية,3,1,3,30,2,0,1,0,1,157,12,12,550000
الدمام,حي الفردوس,جنوبية,4,1,3,20,3,0,1,0,1,140,11,11,410000
الدمام,حي النور,شمالية شرقية,4,1,3,32,3,0,1,1,1,145,12,12,470000
الطائف,حي القطبية,جنوبية,5,1,4,22,3,0,1,0,1,216,14,14,750000
جدة,حي الواحة,شمالية,4,1,3,39,3,0,1,0,0,136,11,11,460000
جدة,حي الريان,شمالية شرقية,4,1,4,30,2,0,1,1,1,246,15,15,750000
جدة,حي الواحة,جنوبية غربية,4,1,3,27,2,2,1,1,1,123,11,11,500000
جدة,حي الواحة,جنوبية غربية,4,1,3,22,2,0,1,0,0,121,11,11,450000
جدة,حي المنار,غربية,4,1,3,22,2,0,1,1,1,125,11,11,445000
الدمام,حي الفردوس,شمالية شرقية,5,1,3,25,2,0,1,0,1,190,13,13,580000
جدة,حي النزهة,شمالية,5,1,4,16,2,0,1,1,1,175,13,13,720000
جدة,حي الواحة,شمالية,5,1,2,25,8,0,1,1,1,222,14,14,719000
الرياض,حي بدر,جنوبية,4,1,2,28,2,10,0,0,1,148,12,12,460000
جدة,حي النزهة,شمالية,5,1,4,16,2,0,1,1,1,175,13,13,720586
جدة,حي المنار,جنوبية غربية,4,1,3,25,2,0,1,1,1,130,11,11,450000
الدمام,حي الفردوس,شرقية,5,1,3,25,2,0,0,1,1,200,14,14,580000
خميس مشيط,حي السد,شمالية,6,1,4,15,2,0,1,0,1,220,14,14,680000
بريدة,حي الرحاب,شمالية,3,1,4,18,1,0,1,1,0,340,18,18,700000
جدة,حي الريان,غربية,5,1,4,16,2,0,1,1,1,175,13,13,695000
الرياض,حي ظهرة لبن,جنوبية,5,1,4,30,2,4,0,0,0,150,12,12,750000
جدة,حي الواحة,شمالية,5,1,4,40,4,0,1,1,1,166,12,12,520000
جدة,حي الواحة,شمالية غربية,4,1,3,20,2,0,1,1,1,139,11,11,430000
جدة,حي مريخ,شمالية شرقية,5,2,4,26,2,0,0,1,1,202,14,14,650000
جدة,حي الريان,شمالية,6,1,4,21,2,0,1,1,1,200,14,14,730000
الدمام,حي الفيحاء,شرقية,5,1,3,29,1,0,0,0,1,200,14,14,610000
الدمام,حي الفردوس,شرقية,5,1,4,24,2,0,0,1,1,150,12,12,410000
الرياض,حي المروة,شمالية,5,1,4,30,1,0,1,0,1,194,13,13,660000
ابها,حي المروج,غربية,3,1,4,25,1,0,1,0,1,250,15,15,700000
الدمام,حي الفردوس,شرقية,5,1,3,61,3,0,1,1,1,130,11,11,410000
الطائف,حي القطبية,شمالية,4,1,4,28,2,0,1,1,1,212,14,14,750000
الطائف,حي القطبية,غربية,5,1,4,20,2,0,1,1,1,216,14,14,750000
جدة,حي الصوارى,شمالية,4,2,3,30,3,1,1,1,1,150,12,12,600000
جدة,حي المروة,شمالية شرقية,4,1,3,15,2,0,1,0,0,117,10,10,400000
الدمام,حي الفردوس,شرقية,4,1,2,31,4,0,0,1,1,128,11,11,510000
جدة,حي المنار,جنوبية,4,1,3,20,2,0,1,1,1,129,11,11,440000
الدمام,حي الفردوس,جنوبية شرقية,5,1,3,25,2,0,1,1,1,150,12,12,430000
جدة,حي الريان,شمالية,5,1,4,23,2,0,1,1,1,195,13,13,720000
جدة,حي الواحة,جنوبية,5,1,4,20,3,0,1,1,1,220,14,14,790000
جدة,حي مريخ,غربية,5,1,3,25,1,0,1,0,0,190,13,13,660000
الدمام,حي الضباب,شمالية شرقية,5,1,4,20,2,0,1,0,1,150,12,12,480000
جدة,حي الفيحاء,غربية,5,1,3,18,3,0,0,1,1,165,12,12,700000
الخرج,حي البرج,شمالية,4,1,3,25,1,0,1,1,0,220,14,14,600000
الدمام,حي الفردوس,شرقية,4,1,3,50,2,0,1,1,1,130,11,11,440000
الطائف,حي الشهداء الجنوبية,شرقية,3,1,3,20,1,1,0,0,0,225,15,15,600000
جدة,حي الواحة,شمالية شرقية,5,1,3,20,3,0,1,1,1,133,11,11,445000
بريدة,حي سلطانة,شمالية,4,2,3,30,1,0,1,1,0,200,14,14,550000
تبوك,حي منطقة الزراعية,غربية,3,1,3,20,1,0,0,1,0,190,13,13,600000
الدمام,حي النور,شمالية,5,1,3,5,2,0,0,0,1,140,11,11,400000
جدة,حي الصفا,شمالية,5,1,3,22,3,0,0,1,1,180,13,13,705000
الدمام,حي الفردوس,شرقية,5,1,3,30,2,0,1,1,1,145,12,12,430000
جدة,حي الواحة,جنوبية غربية,4,1,3,20,2,0,1,1,1,125,11,11,470000
احد رفيده,حي الخالدية,جنوبية,4,1,4,20,1,0,1,0,0,600,24,24,700000
الدمام,حي الفردوس,شرقية,5,1,3,63,2,0,1,1,1,200,14,14,510000
جدة,حي الريان,شمالية شرقية,4,1,3,25,4,0,1,1,1,132,11,11,399000
الدمام,حي الفردوس,شمالية شرقية,5,1,3,26,2,0,1,0,1,190,13,13,580000
ابها,حي القريقر,شرقية,5,1,4,30,1,2,1,0,0,293,17,17,650000
الدمام,حي الفردوس,شرقية,5,1,3,52,2,0,1,1,1,150,12,12,500000
الدمام,حي الفردوس,شرقية,5,1,3,18,1,0,1,0,1,193,13,13,590000
الرياض,حي الدار البيضاء,غربية,4,1,2,30,3,0,1,0,1,130,11,11,450000
جدة,حي الواحة,شمالية غربية,5,1,3,40,1,0,1,1,1,165,12,12,520000
الدمام,حي الفردوس,شرقية,5,1,3,28,2,0,1,0,1,140,11,11,430000
جدة,حي الواحة,شمالية شرقية,4,1,3,20,2,0,1,1,1,140,11,11,620000
الرياض,حي اشبيلية,شرقية,5,2,3,40,1,1,1,0,1,165,12,12,750000
الدمام,حي النزهة,شرقية,5,1,3,25,2,0,1,0,1,200,14,14,580000
جدة,حي الريان,شمالية,3,1,3,5,3,0,1,0,0,129,11,11,395000
جدة,حي الواحة,جنوبية شرقية,5,1,4,25,3,0,1,1,1,198,14,14,630000
مكة المكرمة,حي الملك فهد,غربية,3,1,3,20,1,0,1,0,1,220,14,14,730000
الدمام,حي النور,شرقية,1,1,4,65,1,0,1,1,1,170,13,13,560000
الرياض,حي بدر,غربية,5,2,3,30,1,0,1,0,1,259,16,16,760000
الدمام,حي النور,شمالية,4,1,3,23,1,0,1,0,1,172,13,13,620000
الرياض,حي ظهرة لبن,جنوبية,4,1,3,29,1,4,0,0,0,127,11,11,550000
الدمام,حي الفردوس,شرقية,5,1,3,28,2,0,1,0,1,200,14,14,580000
جدة,حي المنار,غربية,5,1,3,26,5,0,1,1,1,230,15,15,699000
جدة,حي مريخ,شمالية شرقية,5,2,3,20,3,0,0,1,1,230,15,15,720000
الدمام,حي الفردوس,شرقية,5,1,3,26,2,0,1,1,1,145,12,12,420000
ابها,حي القريقر,غربية,6,1,4,20,1,0,0,0,0,240,15,15,740000
جدة,حي طيبة,شمالية شرقية,5,1,3,30,2,0,1,1,1,180,13,13,530000
جدة,حي مريخ,غربية,5,2,5,25,5,0,1,1,1,240,15,15,740000
الدمام,حي الفيحاء,شمالية,5,1,4,25,1,0,0,0,1,220,14,14,610000
جدة,حي الواحة,شمالية شرقية,4,1,3,20,3,0,1,1,1,126,11,11,440000
الطائف,حي الجال,شمالية,3,1,4,20,1,0,0,0,0,226,15,15,750000
الرياض,حي ظهرة لبن,شمالية شرقية,5,1,3,30,2,0,0,0,1,195,13,13,780000
جدة,حي المنار,شمالية,4,1,4,32,3,1,1,1,1,119,10,10,570000
جدة,حي طيبة,شمالية شرقية,5,1,5,30,3,0,1,1,1,160,12,12,460000
الدمام,حي الفردوس,شرقية,5,1,3,25,2,0,1,1,1,145,12,12,475000
الطائف,حي الوسام,شمالية,4,2,3,20,1,0,1,1,0,247,15,15,700000
جدة,حي الواحة,شمالية شرقية,5,1,4,20,1,0,1,1,1,279,16,16,790000
الدمام,حي الفردوس,شمالية شرقية,5,1,3,26,2,0,1,1,1,150,12,12,440000
الدمام,حي الفردوس,شرقية,1,1,3,30,2,0,1,0,1,200,14,14,580000
الدمام,حي الفردوس,شرقية,5,1,3,24,2,0,1,0,1,200,14,14,590000
جدة,حي الواحة,شمالية,4,1,3,20,2,0,1,1,1,125,11,11,435000
الدمام,حي النور,شمالية شرقية,4,1,3,32,3,0,1,1,1,145,12,12,480000
الدمام,حي الفردوس,شرقية,5,1,3,20,2,0,1,1,1,145,12,12,420000
جدة,حي الواحة,شمالية,5,1,3,20,3,0,1,1,1,165,12,12,520000
الدمام,حي الشعلة,شمالية,3,1,3,20,1,0,1,0,1,180,13,13,640000
الرياض,حي طويق,غربية,3,3,4,30,1,0,0,0,1,170,13,13,575000
الدمام,حي الفردوس,شرقية,5,1,3,25,3,0,0,1,1,150,12,12,465000
جدة,حي مريخ,شمالية,4,1,3,25,3,0,0,1,1,146,12,12,470000
جازان,حي الشاطئ,جنوبية غربية,3,4,4,38,3,0,1,0,1,200,14,14,520000
جازان,حي الشاطئ,شرقية,5,1,5,20,2,0,1,0,1,211,14,14,580000
الدمام,حي النور,جنوبية,5,1,3,18,1,0,1,1,1,175,13,13,540000
الدمام,حي النور,شرقية,5,1,3,59,2,0,1,1,1,155,12,12,460000
جدة,حي النزهة,شمالية,5,1,4,16,3,0,1,1,1,175,13,13,720000
ابها,حي القريقر,شمالية,6,2,5,15,1,0,1,0,1,270,16,16,680000
الدمام,حي النور,شرقية,5,1,3,60,2,0,1,1,1,160,12,12,460000
الدمام,حي الجامعيين,شرقية,4,1,3,25,2,0,1,0,1,136,11,11,430000
جدة,حي الريان,شرقية,4,1,3,35,4,0,1,1,1,126,11,11,385000
جدة,حي الواحة,شمالية,4,1,3,19,2,0,1,1,1,141,11,11,620000
جدة,حي مريخ,غربية,6,1,4,15,3,0,0,1,1,231,15,15,690000
الدمام,حي النور,شرقية,5,1,4,26,1,0,1,1,1,245,15,15,580000
الخرج,حي العزيزية,شمالية,3,1,4,15,1,0,1,1,0,265,16,16,550000
جدة,حي مريخ,شمالية شرقية,5,1,3,19,3,0,0,1,1,210,14,14,710000
الرياض,حي ظهرة لبن,شمالية شرقية,4,1,3,30,2,5,0,0,1,143,11,11,630000
جدة,حي المنار,شمالية شرقية,4,1,3,31,3,0,1,1,1,130,11,11,450000
الدمام,حي النزهة,شرقية,5,1,4,25,2,0,0,1,1,150,12,12,465000
جدة,حي الواحة,شمالية,4,1,3,20,2,0,1,1,1,133,11,11,445000
الدمام,حي الفيحاء,شمالية,5,1,3,30,1,0,0,0,1,220,14,14,610000
الدمام,حي النور,شرقية,5,1,3,32,3,0,1,1,1,173,13,13,480000
جدة,حي الواحة,شمالية,4,1,3,20,3,0,1,1,1,139,11,11,430000
جدة,حي الفيحاء,غربية,5,1,3,18,2,0,0,1,1,165,12,12,770000
الدمام,حي الفردوس,شرقية,5,1,3,55,3,0,1,1,1,180,13,13,580000
مكة المكرمة,حي الشرائع,جنوبية,5,1,4,25,3,0,1,0,1,260,16,16,780000
الدمام,حي النور,غربية,6,1,3,40,2,0,1,1,1,165,12,12,370000
الدمام,حي الفردوس,شرقية,5,1,3,20,3,0,1,1,1,145,12,12,420000
جدة,حي الفيحاء,جنوبية غربية,5,1,4,20,3,0,0,1,1,190,13,13,780000
جدة,حي الواحة,جنوبية,4,1,3,20,2,0,1,1,1,154,12,12,480000
جدة,حي الصفا,شمالية,4,1,3,20,1,0,1,1,1,170,13,13,540000
الدمام,حي المنتزه,شرقية,5,1,3,30,2,0,1,0,1,150,12,12,410000
الدمام,حي النور,شمالية,3,1,3,20,2,0,1,0,1,205,14,14,580000
جدة,حي الواحة,شمالية شرقية,4,1,3,20,3,0,1,1,1,133,11,11,445000
الدمام,حي الفردوس,شرقية,5,1,3,26,2,0,1,0,1,190,13,13,600000
الدمام,حي الفردوس,جنوبية شرقية,5,1,3,25,1,0,1,0,1,270,16,16,700000
جازان,حي النسيم,شمالية,5,2,3,29,3,0,1,1,1,216,14,14,700000
الدمام,حي النور,غربية,4,1,3,25,1,1,0,0,0,260,16,16,750000
الدمام,حي النور,شمالية شرقية,4,1,3,31,2,0,1,1,1,150,12,12,480000
الرياض,حي طويق,شمالية,4,1,3,15,1,0,0,0,0,155,12,12,580000
جدة,حي الواحة,شمالية,5,2,3,5,1,2,1,0,1,140,11,11,580000
محايل,حي الحيلة الغربي,شرقية,4,1,3,30,1,0,0,0,0,165,12,12,400000
ابها,حي القريقر,شمالية غربية,5,1,3,20,2,0,1,0,1,220,14,14,570000
الدمام,حي الفيحاء,شرقية,5,1,3,30,1,0,0,0,1,210,14,14,610000
الدمام,حي الشعلة,شمالية,5,1,3,5,2,0,0,0,1,180,13,13,550000
الدمام,حي الفردوس,شرقية,5,1,3,25,1,0,1,0,1,270,16,16,700000
الطائف,حي جبرة,شمالية,6,1,4,30,4,0,1,0,1,240,15,15,690000
الرياض,حي الدار البيضاء,شرقية,4,1,2,21,3,4,1,0,0,145,12,12,420000
الدمام,حي الفردوس,شمالية شرقية,5,1,3,26,2,0,1,1,1,145,12,12,430000
جدة,حي مريخ,جنوبية غربية,3,1,5,40,1,1,0,0,0,235,15,15,750000
الرياض,حي النظيم,جنوبية,3,1,2,30,2,2,0,0,0,100,10,10,370000
الدمام,حي النور,شرقية,5,1,3,30,1,0,0,1,1,180,13,13,460000
جدة,حي الواحة,شمالية,4,1,3,25,1,0,1,1,1,143,11,11,470000
الرياض,حي بدر,غربية,5,2,3,30,1,0,1,0,1,230,15,15,750000
جدة,حي الواحة,شمالية,5,1,4,30,3,0,1,1,1,220,14,14,790000
الدمام,حي الشعلة,غربية,3,1,4,25,1,0,0,0,0,220,14,14,650000
الدمام,حي الشعلة,شرقية,3,1,4,20,1,0,0,0,1,185,13,13,565000
الخرج,حي الريان,شمالية,1,1,1,32,5,0,1,0,0,330,18,18,630000
الدمام,حي الفردوس,شرقية,5,1,3,30,3,0,1,0,1,200,14,14,590000
الدمام,حي الفردوس,شرقية,5,1,4,28,2,0,1,1,1,140,11,11,420000
الدمام,حي الفردوس,شرقية,5,1,3,28,2,0,1,1,1,140,11,11,410000
الدمام,حي الروضة,شرقية,6,2,4,20,2,5,1,1,1,170,13,13,650000
الدمام,حي الفردوس,شرقية,5,1,3,30,2,0,1,0,1,200,14,14,590000
تبوك,حي ابو سبعة,شمالية,3,1,3,30,1,0,0,0,0,280,16,16,550000
جدة,حي المنار,شمالية,4,1,3,25,3,0,1,1,1,133,11,11,475000
الدمام,حي الفردوس,شرقية,5,1,3,32,4,0,1,1,1,170,13,13,600000
الدمام,حي الفردوس,شرقية,5,1,3,18,2,0,0,1,1,150,12,12,465000
خميس مشيط,حي الربيع,جنوبية,6,2,4,25,1,0,1,0,1,250,15,15,699000
الدمام,حي الفردوس,شرقية,5,1,3,20,2,0,1,0,1,200,14,14,590000
الدمام,حي الفردوس,شرقية,4,1,2,56,3,0,1,1,1,130,11,11,420000
الرياض,حي طويق,غربية,7,2,5,30,1,0,1,0,1,233,15,15,740000
الدمام,حي الفردوس,شرقية,5,1,3,52,3,0,1,1,1,150,12,12,430000
جدة,حي الواحة,شمالية,4,1,3,25,1,0,1,1,1,143,11,11,470000
الدمام,حي النور,شمالية,5,1,3,30,1,0,0,0,0,175,13,13,480000
خميس مشيط,حي مخطط الموسى,شرقية,6,1,4,30,1,0,1,0,0,350,18,18,730000
الدمام,حي الفردوس,شرقية,4,1,3,50,2,0,1,1,1,130,11,11,440000
الدمام,حي النور,غربية,4,1,3,25,1,1,0,0,0,260,16,16,750000
جدة,حي الريان,شمالية شرقية,4,1,3,20,2,0,1,1,1,135,11,11,430000
الدمام,حي الفردوس,شرقية,5,1,3,26,2,0,1,1,1,145,12,12,420000
جدة,حي الواحة,جنوبية غربية,5,1,3,20,5,0,1,1,1,170,13,13,580000
الرياض,حي ظهرة لبن,شرقية,3,1,2,24,1,10,1,0,0,125,11,11,550000
جدة,حي الرحاب,شمالية,5,1,4,20,2,0,1,1,1,170,13,13,540000
جدة,حي الصوارى,شمالية,4,2,3,30,3,1,1,1,1,150,12,12,600000
الدمام,حي الفردوس,جنوبية شرقية,5,1,3,25,1,0,1,0,1,270,16,16,700000
الدمام,حي الفردوس,شرقية,5,1,3,26,3,0,1,1,1,150,12,12,465000
الرياض,حي الدار البيضاء,جنوبية شرقية,4,1,3,30,1,8,1,0,1,131,11,11,370000
الدمام,حي الفردوس,شرقية,4,1,3,25,2,0,1,1,1,135,11,11,430000
خميس مشيط,حي المعمورة,جنوبية,5,2,5,19,1,0,1,1,0,220,14,14,650000
الرياض,حي طويق,شمالية,4,2,3,15,1,0,1,0,0,155,12,12,580000
الدمام,حي الفيحاء,غربية,5,1,5,30,1,0,1,1,1,240,15,15,560000
الدمام,حي الفردوس,شرقية,5,1,4,28,2,0,1,1,0,200,14,14,580000
الدمام,حي النزهة,شرقية,4,1,2,25,3,0,1,0,1,140,11,11,465000
جدة,حي المنار,غربية,4,1,3,20,2,0,1,1,1,122,11,11,475000
جدة,حي الواحة,جنوبية,5,1,3,13,5,0,0,0,1,170,13,13,720000
جدة,حي طيبة,شمالية شرقية,5,1,3,30,5,0,1,1,1,270,16,16,695000
الرياض,حي ظهرة لبن,جنوبية شرقية,4,1,3,32,2,8,1,0,0,141,11,11,650000
الرياض,حي ظهرة لبن,شمالية شرقية,4,1,2,30,2,8,1,0,1,136,11,11,600000
الدمام,حي الفردوس,جنوبية شرقية,5,1,4,20,1,0,1,0,1,250,15,15,720000
جدة,حي الواحة,شمالية,6,3,4,5,2,0,1,0,0,172,13,13,690000
جدة,حي الرحاب,شمالية,5,1,4,20,2,0,1,1,1,170,13,13,540000
الخرج,حي الصفاء,شرقية,5,1,5,16,1,0,1,1,0,340,18,18,600000
الدمام,حي النور,جنوبية,5,1,3,30,1,0,0,0,1,175,13,13,480000
جدة,حي النسيم,غربية,3,1,4,15,1,0,0,0,0,187,13,13,780000
جدة,حي الواحة,شمالية,4,1,3,20,2,0,1,1,1,138,11,11,430000
الطائف,حي الشهداء الجنوبية,شرقية,5,1,3,20,1,0,0,0,0,400,20,20,750000
الرياض,حي ظهرة لبن,شمالية شرقية,3,1,2,30,3,4,0,0,1,112,10,10,430000
جازان,حي الشاطئ,شمالية,5,1,4,25,3,0,1,1,1,185,13,13,500000
جدة,حي الصفا,شمالية غربية,5,1,3,25,1,1,0,0,0,170,13,13,740000
جدة,حي الواحة,جنوبية شرقية,5,1,3,20,5,0,1,1,1,270,16,16,730000
جدة,حي الفروسية,شرقية,2,1,1,12,4,5,1,1,1,270,16,16,780000
الدمام,حي الفيحاء,شرقية,1,1,4,30,1,0,1,0,1,220,14,14,600000
جدة,حي الواحة,شمالية,5,1,3,40,2,0,1,1,1,165,12,12,520000
الدمام,حي النور,جنوبية,3,1,3,20,1,0,1,1,1,190,13,13,550000
تبوك,حي ابو سبعة,شرقية,5,1,5,25,1,0,1,0,1,272,16,16,560000
الدمام,حي الفردوس,شمالية شرقية,5,1,3,28,2,0,1,0,1,180,13,13,580000
الطائف,حي القطبية,شرقية,5,1,4,20,2,0,1,0,1,215,14,14,750000
الدمام,حي النور,شرقية,5,1,3,25,1,0,0,1,1,180,13,13,470000
جدة,حي ابرق الرغامة,شمالية شرقية,5,1,4,40,3,0,1,1,1,146,12,12,520000
الدمام,حي الفردوس,شرقية,5,1,4,28,1,0,1,0,1,270,16,16,700000
جدة,حي الياقوت,جنوبية,2,1,4,20,1,0,0,0,0,185,13,13,770000
الدمام,حي الضباب,شمالية شرقية,5,1,3,25,2,0,1,0,1,210,14,14,700000
الدمام,حي النور,شرقية,5,1,3,33,3,0,1,1,1,173,13,13,470000
خميس مشيط,حي الواحة,شرقية,6,1,4,15,1,0,1,0,0,300,17,17,570000
الرياض,حي ظهرة لبن,شرقية,3,1,2,30,1,8,0,0,0,125,11,11,550000
جدة,حي المنار,شمالية,5,1,3,20,2,0,1,1,1,156,12,12,569000
جدة,حي الفيحاء,جنوبية,4,1,4,15,2,0,1,1,1,146,12,12,660000
الرياض,حي ظهرة لبن,جنوبية,5,1,4,30,2,4,0,0,0,150,12,12,750000
الدمام,حي الفردوس,شرقية,5,1,3,25,2,0,1,1,1,145,12,12,410000
خميس مشيط,حي الربيع,جنوبية,6,1,4,20,1,0,1,1,0,400,20,20,750000
الدمام,حي النور,شمالية,3,1,3,32,2,0,1,0,1,175,13,13,490000
جدة,حي الصفا,شمالية غربية,4,1,3,20,2,0,1,1,1,130,11,11,470000
جدة,حي طيبة,شمالية شرقية,4,1,3,30,3,0,1,1,1,148,12,12,430000
الرياض,حي ظهرة لبن,جنوبية,5,1,3,34,2,4,1,0,1,175,13,13,680000
جدة,حي الريان,شمالية شرقية,4,1,3,25,3,0,1,1,1,227,15,15,750000
الدمام,حي الفردوس,شرقية,5,1,3,22,2,0,1,1,1,145,12,12,430000
جدة,حي الربوة,شمالية,5,1,3,15,2,0,1,0,1,178,13,13,650000
جدة,حي المنار,شمالية شرقية,4,1,3,20,2,0,1,1,1,143,11,11,445000
الدمام,حي الشعلة,شمالية شرقية,5,1,3,30,1,0,1,1,1,185,13,13,620000
الرياض,حي ظهرة لبن,شمالية,5,1,3,23,2,0,1,0,1,160,12,12,650000
الدمام,حي النور,شرقية,5,1,3,18,2,0,0,1,1,180,13,13,470000
خميس مشيط,حي مخطط الموسى,شرقية,6,1,4,15,2,0,1,0,0,300,17,17,630000
جدة,حي الريان,شمالية,5,1,2,25,5,0,1,0,1,185,13,13,660000
الرياض,حي طويق,غربية,3,1,3,30,1,0,1,0,1,175,13,13,615000
مكة المكرمة,حي الملك فهد,غربية,3,1,3,20,1,0,1,0,1,220,14,14,730000
الرياض,حي ظهرة لبن,شرقية,5,1,3,30,2,5,0,0,1,195,13,13,650000
جازان,حي الشاطئ,شمالية شرقية,5,1,4,20,3,0,1,0,1,230,15,15,550000
جدة,حي الفيحاء,غربية,5,1,3,18,2,0,0,1,1,165,12,12,770000
جدة,حي الواحة,شمالية غربية,4,1,3,20,2,0,1,1,1,133,11,11,445000
